new,previous,datum,stratum,parameter,probability,point_difference,lower,upper,primary_classification
C_full_G,C_beta_G,30,stress,log10_Agw,0.95,-3.857607050161693e-05,-0.012071106358106598,0.9924288936418934,descriptive_secondary
C_full_G,C_beta_G,30,stress,gamma_gw,0.05,-0.0007259663305344,-0.7022527840004713,0.3297472159995287,descriptive_secondary
C_full_G,C_beta_G,30,stress,gamma_gw,0.5,0.0005341653442535454,-0.3695291422624598,0.6504708577375402,descriptive_secondary
C_full_G,C_beta_G,30,stress,gamma_gw,0.9,-0.0014290281153657158,-0.08761070619079847,0.9283892938092015,descriptive_secondary
C_full_G,C_beta_G,30,stress,gamma_gw,0.95,-0.0014484946265247434,-0.04860417496553404,0.967395825034466,descriptive_secondary
C_full_G,C_beta_G,30,stress,log10_Ar,0.05,0.0001345001956358574,-0.9580792110076466,0.05792078899235338,descriptive_secondary
C_full_G,C_beta_G,30,stress,log10_Ar,0.5,0.0007749504163693244,-0.5103086930570465,0.5136913069429535,descriptive_secondary
C_full_G,C_beta_G,30,stress,log10_Ar,0.9,-0.0002136002307272511,-0.10759241966905353,0.9164075803309465,descriptive_secondary
C_full_G,C_beta_G,30,stress,log10_Ar,0.95,0.0006694961143873801,-0.05734673108587074,0.9546532689141293,descriptive_secondary
C_full_G,C_beta_G,30,stress,log10_EFAC,0.05,0.0017060276229955568,-0.9477179105886004,0.0682820894113995,descriptive_secondary
C_full_G,C_beta_G,30,stress,log10_EFAC,0.5,0.0011800403182232744,-0.5916128869600701,0.4323871130399299,descriptive_secondary
C_full_G,C_beta_G,30,stress,log10_EFAC,0.9,-0.0021573848280397323,-0.33179824465243524,0.6842017553475648,descriptive_secondary
C_full_G,C_beta_G,30,stress,log10_EFAC,0.95,-0.00037208865543059133,-0.274490807147845,0.749509192852155,descriptive_secondary
C_full_G,C_beta_G,44,representative,u,0.05,0.0007779842189806208,-0.9552316754183682,0.06076832458163179,descriptive_secondary
C_full_G,C_beta_G,44,representative,u,0.5,0.00151730361674407,-0.4935708239848001,0.5304291760151999,descriptive_secondary
C_full_G,C_beta_G,44,representative,u,0.9,-4.778881567357729e-05,-0.10380750134986438,0.9121924986501356,descriptive_secondary
C_full_G,C_beta_G,44,representative,u,0.95,-0.0005020873997821917,-0.05553327605491076,0.9564667239450892,inconclusive
C_full_G,C_beta_G,44,representative,log10_Agw,0.05,0.000268829180456176,-0.9693155072272496,0.038684492772750434,descriptive_secondary
C_full_G,C_beta_G,44,representative,log10_Agw,0.5,-0.0007974583552947667,-0.6676161732275777,0.3483838267724223,descriptive_secondary
C_full_G,C_beta_G,44,representative,log10_Agw,0.9,-0.001715624043330366,-0.3534580833491958,0.6665419166508042,descriptive_secondary
C_full_G,C_beta_G,44,representative,log10_Agw,0.95,-3.656445927757712e-05,-0.28116815737972645,0.7428318426202736,descriptive_secondary
C_full_G,C_beta_G,44,representative,gamma_gw,0.05,0.00016634185194863704,-0.963765251965895,0.04823474803410502,descriptive_secondary
C_full_G,C_beta_G,44,representative,gamma_gw,0.5,0.0011998788801638183,-0.5714501876294533,0.45254981237054664,descriptive_secondary
C_full_G,C_beta_G,44,representative,gamma_gw,0.9,0.0011738288478212455,-0.13798921707828538,0.8860107829217146,descriptive_secondary
C_full_G,C_beta_G,44,representative,gamma_gw,0.95,0.0010175729994180704,-0.07573486699717757,0.9482651330028224,descriptive_secondary
C_full_G,C_beta_G,44,representative,log10_Ar,0.05,0.00025448766622009067,-0.9601294815989374,0.05187051840106255,descriptive_secondary
C_full_G,C_beta_G,44,representative,log10_Ar,0.5,0.0019608513953618956,-0.5447350313624477,0.48726496863755225,descriptive_secondary
C_full_G,C_beta_G,44,representative,log10_Ar,0.9,-0.0007168037154976492,-0.1619015549495565,0.8620984450504435,descriptive_secondary
C_full_G,C_beta_G,44,representative,log10_Ar,0.95,6.929996861859689e-05,-0.09729535688515423,0.9187046431148458,descriptive_secondary
C_full_G,C_beta_G,44,representative,log10_EFAC,0.05,0.0005521127990871788,-0.3350544026609912,0.6729455973390088,descriptive_secondary
C_full_G,C_beta_G,44,representative,log10_EFAC,0.5,-5.937073091433209e-05,-0.24296288821034617,0.7600371117896538,descriptive_secondary
C_full_G,C_beta_G,44,representative,log10_EFAC,0.9,0.00033577644441262766,-0.16881986231457724,0.8371801376854228,descriptive_secondary
C_full_G,C_beta_G,44,representative,log10_EFAC,0.95,0.0001879741206148866,-0.14742990672030598,0.860570093279694,descriptive_secondary
C_full_G,C_beta_G,48,representative,u,0.05,0.0016483639038195677,-0.9502619772061655,0.06173802279383458,descriptive_secondary
C_full_G,C_beta_G,48,representative,u,0.5,0.0021419618650653227,-0.4899994117060903,0.5420005882939097,descriptive_secondary
C_full_G,C_beta_G,48,representative,u,0.9,0.0011782985920099076,-0.1000136594635096,0.9159863405364904,descriptive_secondary
C_full_G,C_beta_G,48,representative,u,0.95,0.0008028189729830659,-0.049624432241153094,0.9623755677588469,inconclusive
C_full_G,C_beta_G,48,representative,log10_Agw,0.05,-0.00018798608607208805,-0.9798663500469068,0.0281336499530932,descriptive_secondary
C_full_G,C_beta_G,48,representative,log10_Agw,0.5,-0.0004060922574042891,-0.763489732640536,0.26051026735946403,descriptive_secondary
C_full_G,C_beta_G,48,representative,log10_Agw,0.9,-0.0016569309883422978,-0.5152482357237251,0.5007517642762748,descriptive_secondary
C_full_G,C_beta_G,48,representative,log10_Agw,0.95,-0.0005506320515324958,-0.46254678961449447,0.5614532103855056,descriptive_secondary
C_full_G,C_beta_G,48,representative,gamma_gw,0.05,-2.042853269148409e-05,-0.9690795340034843,0.042920465996515694,descriptive_secondary
C_full_G,C_beta_G,48,representative,gamma_gw,0.5,0.00154098130317043,-0.5883943907031519,0.43560560929684816,descriptive_secondary
C_full_G,C_beta_G,48,representative,gamma_gw,0.9,-0.0010205617998475525,-0.1501211473952,0.8658788526048,descriptive_secondary
C_full_G,C_beta_G,48,representative,gamma_gw,0.95,-7.989042846234806e-05,-0.08984194354368435,0.9341580564563157,descriptive_secondary
C_full_G,C_beta_G,48,representative,log10_Ar,0.05,0.0011112779072584497,-0.963939190328511,0.04806080967148889,descriptive_secondary
C_full_G,C_beta_G,48,representative,log10_Ar,0.5,-0.00012363864819159298,-0.6164059597230473,0.40359404027695267,descriptive_secondary
C_full_G,C_beta_G,48,representative,log10_Ar,0.9,0.0002352154131031181,-0.2964404605375841,0.7155595394624159,descriptive_secondary
C_full_G,C_beta_G,48,representative,log10_Ar,0.95,7.422724631533928e-05,-0.2514408517732496,0.7645591482267504,descriptive_secondary
C_full_G,C_beta_G,48,representative,log10_EFAC,0.05,0.00014936671142730222,-0.9929320964033641,0.010067903596635907,descriptive_secondary
C_full_G,C_beta_G,48,representative,log10_EFAC,0.5,0.00029156394057813784,-0.9368517311121786,0.06614826888782141,descriptive_secondary
C_full_G,C_beta_G,48,representative,log10_EFAC,0.9,0.00036878640637486026,-0.8710710161722515,0.13492898382774854,descriptive_secondary
C_full_G,C_beta_G,48,representative,log10_EFAC,0.95,9.442849353058502e-06,-0.8494107141336439,0.15858928586635612,descriptive_secondary
C_full_G,C_beta_G,102,representative,u,0.05,0.0013614145961926907,-1.0,1.0,descriptive_secondary
C_full_G,C_beta_G,102,representative,u,0.5,0.003233177553681743,-1.0,1.0,descriptive_secondary
C_full_G,C_beta_G,102,representative,u,0.9,0.0008480275116312663,-1.0,1.0,descriptive_secondary
C_full_G,C_beta_G,102,representative,u,0.95,0.001065923370207611,-1.0,1.0,inconclusive
C_full_G,C_beta_G,102,representative,log10_Agw,0.05,-0.0006726503349042054,-1.0,1.0,descriptive_secondary
C_full_G,C_beta_G,102,representative,log10_Agw,0.5,-0.0009100741904041199,-1.0,1.0,descriptive_secondary
C_full_G,C_beta_G,102,representative,log10_Agw,0.9,0.0010382751076343233,-1.0,1.0,descriptive_secondary
C_full_G,C_beta_G,102,representative,log10_Agw,0.95,0.000738286248103126,-1.0,1.0,descriptive_secondary
C_full_G,C_beta_G,102,representative,gamma_gw,0.05,-9.997768147267799e-05,-1.0,1.0,descriptive_secondary
C_full_G,C_beta_G,102,representative,gamma_gw,0.5,-0.0027682508648967374,-1.0,1.0,descriptive_secondary
C_full_G,C_beta_G,102,representative,gamma_gw,0.9,-0.000895023665598127,-1.0,1.0,descriptive_secondary
C_full_G,C_beta_G,102,representative,gamma_gw,0.95,0.00035064049079625015,-1.0,1.0,descriptive_secondary
C_full_G,C_beta_G,102,representative,log10_Ar,0.05,0.0005970911815190855,-1.0,1.0,descriptive_secondary
C_full_G,C_beta_G,102,representative,log10_Ar,0.5,0.002077513182435542,-1.0,1.0,descriptive_secondary
C_full_G,C_beta_G,102,representative,log10_Ar,0.9,0.00043953835096888216,-1.0,1.0,descriptive_secondary
C_full_G,C_beta_G,102,representative,log10_Ar,0.95,0.0003984140213358911,-1.0,1.0,descriptive_secondary
C_full_G,C_beta_G,102,representative,log10_EFAC,0.05,0.0020213006809513545,-1.0,1.0,descriptive_secondary
C_full_G,C_beta_G,102,representative,log10_EFAC,0.5,0.00032924169683101745,-1.0,1.0,descriptive_secondary
C_full_G,C_beta_G,102,representative,log10_EFAC,0.9,2.2219237778564604e-06,-1.0,1.0,descriptive_secondary
C_full_G,C_beta_G,102,representative,log10_EFAC,0.95,-0.0006466401911046082,-1.0,1.0,descriptive_secondary
C_full_G,C_beta_G,138,stress,u,0.05,-6.6780894575319e-05,-0.01428861897065839,0.013711381029341607,descriptive_secondary
C_full_G,C_beta_G,138,stress,u,0.5,-0.0032673153096886565,-0.02594875193228119,0.01805124806771885,descriptive_secondary
C_full_G,C_beta_G,138,stress,u,0.9,-0.003443314988436197,-0.0276300259291421,0.01636997407085794,descriptive_secondary
C_full_G,C_beta_G,138,stress,u,0.95,-0.0012545840551297927,-0.02365286937758626,0.016347130622413775,inconclusive
C_full_G,C_beta_G,138,stress,log10_Agw,0.05,0.00012225025340317774,-0.02168638579162352,0.026313614208376523,descriptive_secondary
C_full_G,C_beta_G,138,stress,log10_Agw,0.5,0.0002987635207903905,-0.008648198610239466,0.015351801389760555,descriptive_secondary
C_full_G,C_beta_G,138,stress,log10_Agw,0.9,0.0004895359733777527,-0.007724210093037254,0.00827578990696276,descriptive_secondary
C_full_G,C_beta_G,138,stress,log10_Agw,0.95,0.0004593802336472219,-0.00676129699570982,0.007238703004290192,descriptive_secondary
C_full_G,C_beta_G,138,stress,gamma_gw,0.05,-0.0025706928450231065,-0.03141366739613634,0.024586332603863656,descriptive_secondary
C_full_G,C_beta_G,138,stress,gamma_gw,0.5,-0.0019384927970658161,-0.025571210707501013,0.018428789292499026,descriptive_secondary
C_full_G,C_beta_G,138,stress,gamma_gw,0.9,-0.0007776657676901166,-0.015675187340735364,0.016324812659264665,descriptive_secondary
C_full_G,C_beta_G,138,stress,gamma_gw,0.95,-0.001047430925831816,-0.01564500804386748,0.012354991956132544,descriptive_secondary
C_full_G,C_beta_G,138,stress,log10_Ar,0.05,-0.00136626500010896,-0.013855544331840872,0.014144455668159125,descriptive_secondary
C_full_G,C_beta_G,138,stress,log10_Ar,0.5,0.002805067671278416,-0.03636142151274957,0.059638578487250515,descriptive_secondary
C_full_G,C_beta_G,138,stress,log10_Ar,0.9,0.0005599019072913825,-0.008334679869253514,0.015665320130746507,descriptive_secondary
C_full_G,C_beta_G,138,stress,log10_Ar,0.95,0.0004407560960292267,-0.008202879717965517,0.011797120282034501,descriptive_secondary
C_full_G,C_beta_G,138,stress,log10_EFAC,0.05,-0.0014734859209581952,-0.03436480510646156,0.029635194893538497,descriptive_secondary
C_full_G,C_beta_G,138,stress,log10_EFAC,0.5,-0.00011251986667060176,-0.005571601281076699,0.00442839871892331,descriptive_secondary
C_full_G,C_beta_G,138,stress,log10_EFAC,0.9,-0.0004311804409360409,-0.003445608200593253,0.002554391799406752,descriptive_secondary
C_full_G,C_beta_G,138,stress,log10_EFAC,0.95,-0.00014969596653080508,-0.0032876398324915845,0.002712360167508421,descriptive_secondary
C_full_G,C_beta_G,142,representative,u,0.05,0.0011259047595952726,-0.9527890772271024,0.07121092277289758,descriptive_secondary
C_full_G,C_beta_G,142,representative,u,0.5,-0.000699633246545095,-0.48147561862420307,0.542524381375797,descriptive_secondary
C_full_G,C_beta_G,142,representative,u,0.9,0.00013270601098103185,-0.09988954591868349,0.9241104540813165,descriptive_secondary
C_full_G,C_beta_G,142,representative,u,0.95,-0.0011492419050161962,-0.04977847746316599,0.962221522536834,inconclusive
C_full_G,C_beta_G,142,representative,log10_Agw,0.05,0.00013204831805718048,-0.9637530087232322,0.05624699127676776,descriptive_secondary
C_full_G,C_beta_G,142,representative,log10_Agw,0.5,-0.000750020091685677,-0.6125626764105911,0.4114373235894088,descriptive_secondary
C_full_G,C_beta_G,142,representative,log10_Agw,0.9,0.00019316542373581935,-0.3202737167296633,0.7037262832703367,descriptive_secondary
C_full_G,C_beta_G,142,representative,log10_Agw,0.95,0.0014705310956523165,-0.26016364689254223,0.7638363531074578,descriptive_secondary
C_full_G,C_beta_G,142,representative,gamma_gw,0.05,-0.00028420973836992824,-0.9630582675684648,0.048941732431535184,descriptive_secondary
C_full_G,C_beta_G,142,representative,gamma_gw,0.5,-0.00046492653412061324,-0.5692424387956223,0.4627575612043777,descriptive_secondary
C_full_G,C_beta_G,142,representative,gamma_gw,0.9,0.00024138620124347643,-0.13795020590142248,0.8860497940985775,descriptive_secondary
C_full_G,C_beta_G,142,representative,gamma_gw,0.95,-0.000477440283398467,-0.07662342497166486,0.9433765750283352,descriptive_secondary
C_full_G,C_beta_G,142,representative,log10_Ar,0.05,-0.0007466687064727334,-0.9589288598712132,0.05707114012878675,descriptive_secondary
C_full_G,C_beta_G,142,representative,log10_Ar,0.5,0.0010525486518767058,-0.5177680388554927,0.5142319611445073,descriptive_secondary
C_full_G,C_beta_G,142,representative,log10_Ar,0.9,0.001936497302139517,-0.12852479772479808,0.903475202275202,descriptive_secondary
C_full_G,C_beta_G,142,representative,log10_Ar,0.95,0.0003520770270396545,-0.0699034661575949,0.9460965338424051,descriptive_secondary
C_full_G,C_beta_G,142,representative,log10_EFAC,0.05,0.0003737285683056979,-0.8857308711551212,0.1782691288448788,descriptive_secondary
C_full_G,C_beta_G,142,representative,log10_EFAC,0.5,-0.0008478257297763747,-0.6168921724440284,0.38910782755597156,descriptive_secondary
C_full_G,C_beta_G,142,representative,log10_EFAC,0.9,-0.0001487843049391424,-0.525392498240191,0.48060750175980904,descriptive_secondary
C_full_G,C_beta_G,142,representative,log10_EFAC,0.95,0.00010900179471506899,-0.5011425148099522,0.5068574851900478,descriptive_secondary
C_full_G,C_beta_G,157,representative,u,0.05,-0.0003509260602932371,-0.9507203803042164,0.06527961969578361,descriptive_secondary
C_full_G,C_beta_G,157,representative,u,0.5,0.0007461819015147642,-0.4748892242397481,0.5571107757602519,descriptive_secondary
C_full_G,C_beta_G,157,representative,u,0.9,0.0012864127977429973,-0.09302760369966323,0.9189723963003368,descriptive_secondary
C_full_G,C_beta_G,157,representative,u,0.95,0.0005771233506407514,-0.04733386336580747,0.9626661366341925,inconclusive
C_full_G,C_beta_G,157,representative,log10_Agw,0.05,-1.9115497447305674e-05,-0.9609643602413571,0.05103563975864285,descriptive_secondary
C_full_G,C_beta_G,157,representative,log10_Agw,0.5,-0.0015593402981007864,-0.6120714984816834,0.4079285015183166,descriptive_secondary
C_full_G,C_beta_G,157,representative,log10_Agw,0.9,0.0007767763399262329,-0.3330184906065661,0.6829815093934339,descriptive_secondary
C_full_G,C_beta_G,157,representative,log10_Agw,0.95,0.0019235499107371767,-0.27691901626814996,0.73908098373185,descriptive_secondary
C_full_G,C_beta_G,157,representative,gamma_gw,0.05,-0.0010504234192492898,-0.9620833216959611,0.04991667830403891,descriptive_secondary
C_full_G,C_beta_G,157,representative,gamma_gw,0.5,0.0029835365762851396,-0.554698733167644,0.46530126683235606,descriptive_secondary
C_full_G,C_beta_G,157,representative,gamma_gw,0.9,0.0002857538082998712,-0.13054803414805605,0.893451965851944,descriptive_secondary
C_full_G,C_beta_G,157,representative,gamma_gw,0.95,0.0002088433693667735,-0.07140851668965387,0.9525914833103462,descriptive_secondary
C_full_G,C_beta_G,157,representative,log10_Ar,0.05,0.0007442415540572303,-0.9620647357519325,0.05393526424806752,descriptive_secondary
C_full_G,C_beta_G,157,representative,log10_Ar,0.5,-0.0026945051077963966,-0.5547484234552051,0.4692515765447949,descriptive_secondary
C_full_G,C_beta_G,157,representative,log10_Ar,0.9,0.0004082306374568745,-0.19119819062958765,0.8248018093704124,descriptive_secondary
C_full_G,C_beta_G,157,representative,log10_Ar,0.95,0.00027134171314713296,-0.14205507319158095,0.8739449268084191,descriptive_secondary
C_full_G,C_beta_G,157,representative,log10_EFAC,0.05,0.00028129630953921403,-0.8837087598411398,0.14029124015886016,descriptive_secondary
C_full_G,C_beta_G,157,representative,log10_EFAC,0.5,8.813044719224727e-06,-0.7237764417505788,0.2812235582494213,descriptive_secondary
C_full_G,C_beta_G,157,representative,log10_EFAC,0.9,0.00014766293315027212,-0.6403782578608336,0.36562174213916643,descriptive_secondary
C_full_G,C_beta_G,157,representative,log10_EFAC,0.95,-0.0003814233056094185,-0.6171164233407129,0.38888357665928713,descriptive_secondary
C_full_G,C_beta_G,184,stress,u,0.05,-3.2556025931981813e-06,-0.9533424872565225,0.06265751274347751,descriptive_secondary
C_full_G,C_beta_G,184,stress,u,0.5,0.002489296031438215,-0.48935937907708593,0.5346406209229141,descriptive_secondary
C_full_G,C_beta_G,184,stress,u,0.9,-0.00038087318943313964,-0.09901283507706304,0.912987164922937,descriptive_secondary
C_full_G,C_beta_G,184,stress,u,0.95,-0.0009965546521534252,-0.051621336348008806,0.9603786636519912,inconclusive
C_full_G,C_beta_G,184,stress,log10_Agw,0.05,-0.00015504979736359267,-0.9785245431717161,0.029475456828283893,descriptive_secondary
C_full_G,C_beta_G,184,stress,log10_Agw,0.5,0.0007796754234188352,-0.7532250457882618,0.26377495421173824,descriptive_secondary
C_full_G,C_beta_G,184,stress,log10_Agw,0.9,-0.0014435114554660622,-0.4821750739899766,0.5418249260100234,descriptive_secondary
C_full_G,C_beta_G,184,stress,log10_Agw,0.95,-0.00039787351071940424,-0.4136702213303375,0.6103297786696625,descriptive_secondary
C_full_G,C_beta_G,184,stress,gamma_gw,0.05,-0.0006369336707662265,-0.9673262490284467,0.04467375097155333,descriptive_secondary
C_full_G,C_beta_G,184,stress,gamma_gw,0.5,-0.00040149299029956786,-0.5981261324747985,0.4258738675252015,descriptive_secondary
C_full_G,C_beta_G,184,stress,gamma_gw,0.9,0.0006587037607018731,-0.15814234204788336,0.8738576579521167,descriptive_secondary
C_full_G,C_beta_G,184,stress,gamma_gw,0.95,0.00021474337762983353,-0.09043946714837992,0.9415605328516201,descriptive_secondary
C_full_G,C_beta_G,184,stress,log10_Ar,0.05,-0.00036107977656203716,-0.9658093841145731,0.04619061588542693,descriptive_secondary
C_full_G,C_beta_G,184,stress,log10_Ar,0.5,0.002000188204445419,-0.5876690235379609,0.4283309764620391,descriptive_secondary
C_full_G,C_beta_G,184,stress,log10_Ar,0.9,0.0015590503793400101,-0.22979965479455045,0.7862003452054496,descriptive_secondary
C_full_G,C_beta_G,184,stress,log10_Ar,0.95,0.0020106615606831912,-0.16151907384462072,0.8544809261553793,descriptive_secondary
C_full_G,C_beta_G,184,stress,log10_EFAC,0.05,0.00028091953947684267,-0.7094982806596184,0.3065017193403817,descriptive_secondary
C_full_G,C_beta_G,184,stress,log10_EFAC,0.5,-0.0006573439571200268,-0.6136835964266162,0.3903164035733838,descriptive_secondary
C_full_G,C_beta_G,184,stress,log10_EFAC,0.9,-0.00018422498039250002,-0.5402290780720882,0.46377092192791186,descriptive_secondary
C_full_G,C_beta_G,184,stress,log10_EFAC,0.95,4.877358605093196e-05,-0.5187689463745048,0.48923105362549524,descriptive_secondary
C_full_G,C_beta_G,189,representative,u,0.05,5.4887874091399946e-05,-0.9500701180221397,0.06592988197786029,descriptive_secondary
C_full_G,C_beta_G,189,representative,u,0.5,0.00014591873329672378,-0.4780702903313795,0.5539297096686205,descriptive_secondary
C_full_G,C_beta_G,189,representative,u,0.9,0.000455130835182449,-0.0965957928969794,0.9194042071030206,descriptive_secondary
C_full_G,C_beta_G,189,representative,u,0.95,0.0006819264821548154,-0.047835109253133834,0.9601648907468662,inconclusive
C_full_G,C_beta_G,189,representative,log10_Agw,0.05,0.0004102181611527547,-0.9626709998069573,0.04932900019304272,descriptive_secondary
C_full_G,C_beta_G,189,representative,log10_Agw,0.5,-0.0001279947732449327,-0.6146382006367606,0.4013617993632395,descriptive_secondary
C_full_G,C_beta_G,189,representative,log10_Agw,0.9,0.0002748761642088482,-0.36439009066210015,0.6516099093378999,descriptive_secondary
C_full_G,C_beta_G,189,representative,log10_Agw,0.95,0.0006285549752901298,-0.3226589266109605,0.7093410733890395,descriptive_secondary
C_full_G,C_beta_G,189,representative,gamma_gw,0.05,-0.0010296380409208217,-0.9655136709046118,0.046486329095388204,descriptive_secondary
C_full_G,C_beta_G,189,representative,gamma_gw,0.5,-0.0017804434843722294,-0.56328418172614,0.46871581827385994,descriptive_secondary
C_full_G,C_beta_G,189,representative,gamma_gw,0.9,0.0002548253924355981,-0.12967772682967205,0.886322273170328,descriptive_secondary
C_full_G,C_beta_G,189,representative,gamma_gw,0.95,0.00047649421516371415,-0.06846049697346868,0.9515395030265313,descriptive_secondary
C_full_G,C_beta_G,189,representative,log10_Ar,0.05,-0.0004850817199581192,-0.9709953600660179,0.05300463993398203,descriptive_secondary
C_full_G,C_beta_G,189,representative,log10_Ar,0.5,0.00035768348664960703,-0.586777288008564,0.437222711991436,descriptive_secondary
C_full_G,C_beta_G,189,representative,log10_Ar,0.9,-0.00045881179807882866,-0.2482660419970456,0.7837339580029544,descriptive_secondary
C_full_G,C_beta_G,189,representative,log10_Ar,0.95,-0.0002745841901755641,-0.19875204171190963,0.8252479582880904,descriptive_secondary
C_full_G,C_beta_G,189,representative,log10_EFAC,0.05,0.0002728509432435751,-0.974331327561768,0.03766867243823198,descriptive_secondary
C_full_G,C_beta_G,189,representative,log10_EFAC,0.5,9.238812859524437e-06,-0.8539960664161794,0.15200393358382056,descriptive_secondary
C_full_G,C_beta_G,189,representative,log10_EFAC,0.9,-0.0005480368768647492,-0.7698639728272147,0.2381360271727853,descriptive_secondary
C_full_G,C_beta_G,189,representative,log10_EFAC,0.95,-0.0002788121800529342,-0.7451023107916919,0.2628976892083081,descriptive_secondary
C_full_G,C_beta_G,191,representative,u,0.05,-0.0002862507210828341,-0.015869943488856772,0.012130056511143232,descriptive_secondary
C_full_G,C_beta_G,191,representative,u,0.5,0.0018921537040222924,-0.018381516944304788,0.029618483055695255,descriptive_secondary
C_full_G,C_beta_G,191,representative,u,0.9,0.000780290261984562,-0.0115163533903343,0.02048364660966573,descriptive_secondary
C_full_G,C_beta_G,191,representative,u,0.95,0.0005051203411089444,-0.008601790215054916,0.013398209784945103,inconclusive
C_full_G,C_beta_G,191,representative,log10_Agw,0.05,-0.00022648926615992382,-0.00872631411622421,0.011273685883775801,descriptive_secondary
C_full_G,C_beta_G,191,representative,log10_Agw,0.5,-0.0009840138579083058,-0.016668370594470572,0.01933162940552946,descriptive_secondary
C_full_G,C_beta_G,191,representative,log10_Agw,0.9,-0.0003685460303544108,-0.015256906541983861,0.024743093458016174,descriptive_secondary
C_full_G,C_beta_G,191,representative,log10_Agw,0.95,0.0008004068091006511,-0.03356242237155871,0.030437577628441348,descriptive_secondary
C_full_G,C_beta_G,191,representative,gamma_gw,0.05,-0.0006919132763657798,-0.01605281835070896,0.015947181649291042,descriptive_secondary
C_full_G,C_beta_G,191,representative,gamma_gw,0.5,-0.0012915114441233722,-0.0206091579787403,0.027390842021259743,descriptive_secondary
C_full_G,C_beta_G,191,representative,gamma_gw,0.9,-7.543554986666479e-06,-0.024551338832416114,0.027448661167583932,descriptive_secondary
C_full_G,C_beta_G,191,representative,gamma_gw,0.95,0.00036216846358938515,-0.018343562203576247,0.013656437796423782,descriptive_secondary
C_full_G,C_beta_G,191,representative,log10_Ar,0.05,0.001237310751586923,-0.012624298494025077,0.01537570150597492,descriptive_secondary
C_full_G,C_beta_G,191,representative,log10_Ar,0.5,-0.00091014329901562,-0.034037590070137735,0.021962409929862314,descriptive_secondary
C_full_G,C_beta_G,191,representative,log10_Ar,0.9,-0.0013405481911952233,-0.022551265457633085,0.013448734542366947,descriptive_secondary
C_full_G,C_beta_G,191,representative,log10_Ar,0.95,-0.0006077377734293732,-0.010351063916866132,0.009648936083133886,descriptive_secondary
C_full_G,C_beta_G,191,representative,log10_EFAC,0.05,0.0008877453960327575,-0.010911806266006407,0.013088193733993614,descriptive_secondary
C_full_G,C_beta_G,191,representative,log10_EFAC,0.5,0.0004156099622103504,-0.0033334897340563385,0.0036665102659436677,descriptive_secondary
C_full_G,C_beta_G,191,representative,log10_EFAC,0.9,4.554856870486734e-05,-0.008467790341574966,0.007532209658425049,descriptive_secondary
C_full_G,C_beta_G,191,representative,log10_EFAC,0.95,-0.0002999715611409215,-0.0083082031691053,0.007691796830894715,descriptive_secondary
C_full_G,C_beta_G,197,representative,u,0.05,0.0007392516530590892,-0.9515179411055512,0.06448205889444875,descriptive_secondary
C_full_G,C_beta_G,197,representative,u,0.5,-0.0018989724969338262,-0.47918254820103146,0.5448174517989686,descriptive_secondary
C_full_G,C_beta_G,197,representative,u,0.9,-0.0002678390781135631,-0.09487371322301008,0.9171262867769899,descriptive_secondary
C_full_G,C_beta_G,197,representative,u,0.95,0.0002392953203419479,-0.04850270450857064,0.9614972954914294,inconclusive
C_full_G,C_beta_G,197,representative,log10_Agw,0.05,-0.0003531359791236581,-0.9846243116522834,0.021375688347716658,descriptive_secondary
C_full_G,C_beta_G,197,representative,log10_Agw,0.5,-0.00020467170447402427,-0.8092725962942237,0.20272740370577633,descriptive_secondary
C_full_G,C_beta_G,197,representative,log10_Agw,0.9,0.0013942538638145319,-0.5827771956911538,0.4332228043088462,descriptive_secondary
C_full_G,C_beta_G,197,representative,log10_Agw,0.95,0.0016671850272040323,-0.5258549698590453,0.4981450301409546,descriptive_secondary
C_full_G,C_beta_G,197,representative,gamma_gw,0.05,1.3451867380810667e-05,-0.9678448308704145,0.04015516912958553,descriptive_secondary
C_full_G,C_beta_G,197,representative,gamma_gw,0.5,-0.00021745447025556253,-0.6178540209152079,0.40614597908479205,descriptive_secondary
C_full_G,C_beta_G,197,representative,gamma_gw,0.9,-0.00048310815220775627,-0.17595413099641,0.84804586900359,descriptive_secondary
C_full_G,C_beta_G,197,representative,gamma_gw,0.95,0.0006824510990105503,-0.09989207035171221,0.9241079296482878,descriptive_secondary
C_full_G,C_beta_G,197,representative,log10_Ar,0.05,-9.507664295097668e-05,-0.9710900776556324,0.040909922344367584,descriptive_secondary
C_full_G,C_beta_G,197,representative,log10_Ar,0.5,8.858971665015591e-05,-0.674156273873606,0.341843726126394,descriptive_secondary
C_full_G,C_beta_G,197,representative,log10_Ar,0.9,0.0006925839558111768,-0.38653142368505466,0.6294685763149453,descriptive_secondary
C_full_G,C_beta_G,197,representative,log10_Ar,0.95,0.0004993536349687799,-0.33358785125462986,0.6824121487453702,descriptive_secondary
C_full_G,C_beta_G,197,representative,log10_EFAC,0.05,1.9733043454014552e-05,-0.9990745348155565,0.0019254651844434778,descriptive_secondary
C_full_G,C_beta_G,197,representative,log10_EFAC,0.5,-2.9781106951717873e-05,-0.9820367488775309,0.019963251122469095,descriptive_secondary
C_full_G,C_beta_G,197,representative,log10_EFAC,0.9,-0.00015655043334531632,-0.9447860848465404,0.0632139151534596,descriptive_secondary
